comment_ID,text
8182,"Almost all Muslims are harmless. We should not associate them with terrorism caused by a part of Muslims. So, whether Muslim woman wear burkini on the beach or not, people had better not be too sensitive about the swimwear because it is natural for Muslim women to cover their skins. I felt that it is difficult for many people to accept the culture though burkini ban is overturned. However, I think people must respect for other's religion each other."
8183,"I was unexpected that Trump be a American president. Both of presidential candidate have a lot of problem. But Trump's speech was too violent. I have thought he is great entrepreneur but not proper to be a president. However after I read this article, I can understand little why he was elected. I know he is not silly and he is clever. So I hope Trump be a great president and 'Make America Great Again!' Many people is doing a demonstration because they cannot accept Trump be an American leader. U.S.A. is more deeply divided.The most important is 'We are all Americans' I also feel this presidential election is similar to British referendum. No one can anticipate. In this election, I'm particularly impressed by Clinton's speech. 'To all the women, and especially the young women, who put their faith in this campaign and in me, I want you to know that nothing has made me prouder than to be your champion. I know that we still have not shattered that highest glass ceiling. But some day someone will-hopefully sooner than we might think right now. And to all the little girls watching right now, never doubt that you are valuable and powerful and deserving of every chance and opportunity in the world.' By this speech, I suppose I want to be the person who can shattered 'glass ceiling'.Clinton gave me an incentive to challenge."
8184,I think Muslims are around to wear Burkini at French beach. All people have a right to believe what they want and should have freedom to wear what they like. Therefore discriminations happened at French beach is illegal and against human rights. However recently terrorism took place in France. So Muslims should also self control not to wear Burkini at the public.
8185,I agree with Alshelh. Because there shouldn't be a connection between terrorism and the burkini and there shouldn't be a connection between terrorism and Islam altogether as she said. So I think burkini shouldn't be banned. And I hope the woman wear burkini at the beach freely.
8186,"If the person who put on the burkini appears at that beach, I wouldn't care about her. I think that's because I live in Japan where we haven't suffered damage of terrorism directly. If I were local people, I may let her leave there. Of course all people have right to swim. We can't deny it and tell not to put on burkini here, because we can't prove that there are connection between terrorism and burkini. However I think right to life of local people should be allowed. Each right must not block others. Everyone would have to consider the way in which both rights can exist at the same time."
8187,"I feel danger about American's election result. Because present America seems like former America in WWⅡ.At that time , the thought that is antisemitism that is the intense dislike for and prejudice against Jewish people in america.In those days, Americans thought the cause of the difficulty of finding employment is that many Jewish worked in america.In the way, Americans pegged the blame on Jewish , which caused tragic accident.Therfore Trump's speech, preclude immigrants seems to antisemitism.I have no idea what Trump will do , I think it is important to judge what is exactly individually."
8188,"Eventually, Trump was elected as the new president. At first, I had never imagined Trump would win. However, many people said on TV that they supported him and they expected a person who could change the U.S., so I was feeling that it might be possible that he could win. Admittedly, he may change the country, but it may not be a good one. He is saying that he will not follow the Obama's policy, which made the U.S. comfortable for many peoples to live together, so they will have a difficulty staying in the country. This result would also do damage to Japan, such as the lapse of TPP. Not only the U.S. but the world will change. Now is the turning point in history. To tell the truth, I am afraid of this affair, and I do not think Trump deserves to be President. He should look at things from more different ways. He should consider more people' ideas and feelings. I hope the U.S. will be the country which, for all people, is comfortable and in which all of the people can realize the American dreams."
8189,"First, I didn't know this swimwear 'burkini' so I'm surprised. Second I think that in France, the burkini ban is collect. Because of saving Islam women and reassuring the French people. France is a country who is attacked by Islamic countries and there are a lot of people killed by them. After the terrorism, a lot of French people ware very angry. On the other hand, they feel afraid for Isis too. If there are the big difference between Isis and Islam, many people think the Islam not good. So the burkini indicating myself as Muslim is too dangerous to wear. And for the French, burkini might make them afraid."
8190,"I wonder French react so much to Muslims, while almost all Muslims are harmless. It is just official reason that Burkini is 'enslavement of women,' I think. This is because almost all women who wearing Burkini aren't forced to wear by men, according to an sociologist. Therefor I don't agree that women who wearing Burkini are prohibited."
8191,"I think this ban of the burkini is the discrimination against Muslims.But people in Europe have a greater sense of crisis for ISIS than in Japan.So I cannot say ,' Local people should take Muslims into the circle.'They have no choice but to feel anxious about them."
8192,"I felt sad read this article first. Because ,I think people all over the world respect other cultures and religions.If people deepen understanding about Muslim, it was not occur such unhappy thing and feel good for each other.Nowadays,terrorism took place in Europe and Muslims have bad influence.So it is difficult to stick to Muslims religious 'Burkini'."
8193,"I was surprised that Trump won. I believed that Clinton must win. I think Trump's human nature is defective.He said discriminatory remarks against immigration, Muslim and women. These remarks ought not to be allowed and he not suitable for President. After this election,I often hear that Obama was great .However I had heard criticism of Obama's cowardly attitude before Trump won.I can understand Americans were not satisfied with stagnant society and hope changes.But I feel this selection of American is too selfish. I hope that world peace will continue."
8194,"I oppose chasing off a woman in Burkini from the beach. Muslim women have rights to wear Burkini. We must give women freedom. Especially, I think threats are not good."
8195,"Religion does not have much influence on the lives of the Japanese people. However, in many countries and regions around the world religion is the basis of living.I think that it is very difficult to live in that country."
8196,"All of the French resorts should abolish the ban of wearing burkini. Some French people may be convinced that burkini is the symbol of enslavement of women and has a connection with terrorism and massacre. However, it doesn't have the basis, nor I don't think banning wearing burkini leads to the prevention of danger, such as terrorism. Everyone has human rights to have his own belief. Unless someone's belief threatens public order by danger, all of the cultures and actions from religions should be accepted. I hope Muslim women can express their freedom anywhere by wearing burkinis."
8197,"I was surprised at this news. I understand there are various thoughts about religions, however, it is hard to imagine that official workers such as police have done such a thing. We, Japanese, should think deeply again about religious issues because many of us have no religion."
8198,"I was really surprised at this news and couldn't believe at all. US is the biggest(having power) nation in the world, and this election has effect not only for US but also for all around the world. I believed that the world will be badly confused when Trump became US president. However, it could be too fast to think so, though the world was confused to some extent. I want to see carefully what is happening now and will happen in the future."
8199,"I made out that Trump is supported not by many people but by enthusiastic people. Complaints made people blind, and Trump used that, made people enthusiastic, and enthusiasm made people more blind. People should take advantage of this reflection at the next election."
8200,I felt it is not good thing to ban all burkini because if there are crimes by Muslims it is not mean all Muslims are bad. Burkini ban doesn't work for safe it is only made more hate and difficult for Muslims to live in their society. They should think about Muslims again and have communication with them.
8201,"When I read this article, I was sad to know Burkini-clad Australian woman chased off French beach. Not all Muslim people are dangerous like radicalized people in Islamic State. Off course, there were some attacks by terrorists in France these days, so I can understand why French people are severe with Muslims. However I think that , as is said in the article, 'There shouldn't be a connection between terrorism and the burkini and there shouldn't be a connection between terrorism and Islam altogether.'"
8202,"t was a bit surprising news that Trump won the election, however it is also the result of democracy. The U.S. is a democratic country, so that their people need to accept that result. I heard that some of people who cannot accept the election have done terrible crimes but it is same thing as Fascist that protesters really hate."
8203,"I think it is not good to ban burkinis. French people are sensitive to ISIS after the terrorism broke, but all Muslims are not dangerous. French people shouldn't connect burkini to terrorism. Muslim women have rights to choose clothes they want to wear. We should respect their rights."
8204,"I was also paying attention to the US presidential election. So,I was surprised that Trump won. Public opinion was also annoyed with Trump 's fears. I can not expect positive credit for Trump. But I am paying attention to Mr. Trump who talks about changing the present situation."
8205,"I think that it is inequitable system and I support European commission's ruling. Multinational companies make more money than private shops, so multinational companies should pay more taxes than private shops. Certainly, they comply with law, but it would be widened the economic gap between poor people and rich people. But on the other hand, small nations have to earn foreign currency in such a way as to reduce corporation taxes. I think that it is very difficult problem."
8206,"I was surprised to hear the news because I though Clinton would win the election, certainly. I can't trust Trump because of his actions such as criticizing Obama and saving Japan. He changed the attitudes or thoughts after becoming an American president. But I think Trump is clever. So I hope he will change America and make it better."
8207,"I think that we should stamp out doping for a fair play, and we should impose severe punishment to doping. A state sponsored doping is the worst way. We have to observe rule. If this hack is reprisal and insist on Russian government, it is natural that WADA's ruling suspending from competition."
8208,"I think the result of this election show the state of American people. Nowadays, most citizens are afraid of the threat of terrorism and have frustration for their lives. However the people who insist the dissatisfaction to the immigrants or non-American people must be called racists. Trump's opinion is too extreme. However he is a spokesman for American oppressed people. The reason why few people expected Trump's win is the huge number of people who have discontent but insist it openly. In short, the number of people who wanted to have change their lives settled the election."
8209,"I think it is kind of discrimination against Muslim women to ban burkini. Recently there were many ISIS attacks and many people fear Muslims. The only Muslim extremists plan those attacks .However,people stat to have negative images to Muslims even though not all Muslims are violated and dangerous. That is because he media can make people to have image about what TV said and they can control people's feelings ,so the media have to broadcast news about Muslims more carefully. People need to have the wealth of knowledge about it ,.To ban burkinis in French is not fair. All people have rights to wear whatever they want."
8210,I think most people thought performance-enhancing drugs were banned without exception. Now we know that some athletes have a legal edge over others. I think the sports press should have made this clear before this hack.
8211,"Recently there is a problem about privacy protection, and leaking individual private information is regarded as a serious fault. So the action by Russian hackers should be forgiven. However, in my opinion, taking restricted drug is more serious and unacceptable problem because such drug will make sports unequally. If an athlete who takes restricted drugs beats an athlete who is far from violation, an effort of the latter would become waste of time. It is an insult for sports and sports will make no sense. As for the article's problem, the regulation of therapeutic use exemptions should be more clear. I myself belong to club and play baseball, so I hope that sports are equal."
8212,I was surprised at this result of the election. I think people voted to Trump not because some of them agreed to his speech but because they felt distrust of Clinton. It is difficult for me to think the president who won by that negative votes can improve America. I will be following update of his actions.
8213,"I am conflicted about the Burkini. On the one hand it is symbolic of oppression, on the other hand it allows women who want/must wear it to exercise, play with their kids, relax in the sea or pool. Did they just have to watch all the fun and splashing about before it's invention?"
8214,"I was very sad to hear this news , because burkini is breakthrough idea to break old concept of Islam for Muslim woman. Deterioration in security due to influx of repeated terrorism and immigration happen in France, so French hates Muslims. Now, world divided between ethnic groups, this is typical example. Some people have a prejudice against Muslims , But there shouldn't be a connection between terrorism and the burkini and there shouldn't be a connection between terrorism and Islam altogether,' I think too. We should"
8215,"I didn't think Trump became a president. It isn't because I sympathized with Clinton's policy, and she'd be suitable for a president. It's because I knew Trump's radical remark and he was not politician until he became president. American people hoped that they will take completely different ways and chose him who had a slogan of 'Make America Great Again'. Now that he became a president. Japan may feel anxiety at the thought of American policy on protectionism, but I want Japan will be flexible with change without losing sight of its basic policy."
8216,"Many people consider Trump to be a pragmatist; seeing a problem and trying the best solution to a problem. Sure, that approach is never guaranteed, but what approach is? He's had four bankruptcies in his projects, but those projects number in the hundreds, at least. But, a larger picture raises a larger question. Millennials, who fancy themselves as pragmatic, take a look at the entire field, both parties, and see the same old, and probably think that there are no new solutions coming from tired old ideas and politicians. Any lasting, worthy, noble ideas almost always come from across the aisle agreements; Clinton-Gingrich welfare reform, Reagan- O'Neil budget/tax agreement, things like that. Current Washington sentiment isn't getting us to that place. And please, don't point to Obamacare as a noble solution- at best a current work in progress. So many people, a surprising amount, look to both Trump and Sanders as a new option, untested politically, with new ideas, new campaigns, and a new way of doing just about everything. Which to a lot of people, is more attractive than the old way of doing things."
8217,"In fact, he was elected US President, They ought to support his policies. Now his extremist statements focused on people, but in fact he was President he is than his remarks that the country give top priority to responsibility. So, don't have bad policies, not or."
8218,"Everyone has their rights to choose what to wear. We should respect their culture and religion. We show respect to others, and receive respect from others. Of course, there must have some sensitive reasons about these behave by French. But Muslim don't equal to terrorist."
8219,"i was very surprise to the result about the election of the US president. And after reading the news, I becoming to realize the reason about the result. To be honest, I don't think trump is worth to be a president. He is extreme, rude and old fashioned. A country should be connected to other countries,should be global to become stronger, nowadays. However, the result is Trump. The America people select Trump, so i will accept it and except the America move in future."
8220,"As Zeynab Alshelh mentioned, I strongly believe that there shouldn't be a connection between terrorism and the burkini and there shouldn't be a connection between terrorism and Islam altogether. Considering the fact that burkinis were originally made to allow more Muslim women to take part in swimming and other sports, and to give them freedom, I'm sure that no one can take it away from them."
8221,"In fact, I thought Trump could be the next American president, because according to some medias, there are a lot of people are the ' silent assistant for Trump'. They cannot openly say they support Trump in that Trump's some shocking speeches. But instead of Clinton, Trump seems like know better what the Americans really want. Also the Trump's triumph may mean the TPP will not be able to take effect any more. In my point of view, it is may be a good news for Japan. Whatever, I am expecting new president Trump brings us many surprises."
8222,"I was surprised by this news, because I think everyone should wear clothes that they want to wear and restricting wearing is abnormal. I do not think wearing burkini equal to terrorism. People who want to protect their skin from sunlight may wear burkini. When I read this news and looked at the two cartoons on the lesson materials, I thought regions restriction is very strict. However, people who believe in their region have to follow the region's rule, so we should accept their action and should not have bias to their restriction. I was very sympathised with the message that ' there should not be a connection between terrorism and the burkini and there should not be a connection between terrorism and Islam altogether.' People should be more acceptable to others' region, thinking and live in peace."
8223,We have the right to wear whatever clothing we like. So I think Muslim women can wear Burkini. We have to understand different cultures and live together. Don't hate strangers and don't think like Trump. We are citizens of the mother earth.
8224,"First of all, we have to accept the result because just complaining about the result won't make any progresses. Second of all, we should try to get along, move forward, and be proactive because whether we like it or not, the president for the next four years of the USA is Donald Trump."
8225,"I don't support the new U.S. president, Trump. At first, most of people around the world would not imagine the result of the election. However, eventually, he was elected as the American president. I think there are two problem. Of course, firstly, it is the danger that world peace and international order will be endangered. Secondly, the result showed American society is severely separated. This is the historically big problem of the country. If possible, I hope the new president carry out the policy for all the American."
8226,"I was so surprised to know that Trump won the election because he is very radical. I think people will require change like revolution for America. On the contrast to our concerns, his attitude after he won the election is calm. I want to follow the news that report Trump and other countries' relationship. I cannot imagine how he lead America and the world."
8227,"I was very surprised when I heard this news and I feel uneasy. Trump does radical and offensive insistence. For example , he said that he will build a wall on the Mexico border. I hope he will become a good leader and he does not bring chaos to the world."
8228,"It is very difficult problem to solve. There are a lot of people thinking variously in the world. However, in my opinion,the local authorities should not ban the burkini because they do not break the law. French authorities should respect Islamic culture."
8229,"I was surprised that Donald Trump elected as president of US. A lot of people over the world think Trump will lose this election and Clinton elected as a president of the united state before the election. But Trump finally won. Trump is not a politician, so his political have anxiety. Many people said he can't governed the US. I think so too. But he have managed many businesses. So I think his economic policy may be promising."
8230,"Everyone says that Trump is dangerous or something like that. I can agree with that for some degree, but I think it is not so hard as we expect. Why Trump was elected was, I think, because there are so many discontents in society of the USA. People needed changes and expected Trump to bring their lives restorations. I hope that the entire world will be as peaceful as it is now."
8231,"I was surprised to read this news. In Japan,it is ordinary to put on a burkini. So I couldn't think this problem.And I agree with the woman who was wearing a burkini. I could agree her the comment 'There shouldn't be a connection between terrorism and the burkini and there shouldn't be a connection between terrorism and Islam altogether,' I think everyone may put everything on . So I was surprised to this news."
8232,"This is the latest result I have expected that Trump won the election. Certainly, Trump is one of the greatest businessman and he is also a charismatic person. He is supported by many working-class white voters. So, I don't think Trump is completely bad, but he is not suitable for president since he has used a lot of improper languages during his campaign. In addition, his statement which is about discrimination against women, making wall to reject entering illegal immigrants and so on has been evoking a lot of controversy. All over the world will come under the influence of this election results. For example, Japan has serious problem that is concerned with the Japan-US Security Treaty. This Treaty plays a big role of Japan's safety. I want that he become the man who is suitable president and he make America great again in the real sense."
8233,"I think a ban on wearing a burkini was appropriate. Surely we have the right to choose what kind of clothes we wear because we have a freedom of expression. But we ought to obey the local rule when we are in a particular region as the proverb,'When in Rome, do as the Roman do.' shows. The article's problem is seemed to be caused by a difference of religions and thoughts. I cannot imagine how important for Muslim women a wearing is because we Japanese tend to be irreligious, so I cannot find a correct solution for the problem. But in my opinion, a local rule should be given priority than a religious expression."
8234,"I was surprised at this news, but the result of US election may represents American people's true feeling.They want to go back to the golden age of America when white people dominated the US society and America was the only super power in the world. However I think their desires cannot go along with current world's situation. We have to accept immigrants and stop discrimination. All in all, it can be said that decision by majority is not always correct. Maybe we have to rethink about the way of democratic politics."
8235,"I agree with her. As she said, there shouldn't be a connection between Muslims and terrorism. However, terrorism is very danger, too many people were cruelly killed around the world. To prevent such a terrible cases, and to keep the order there, the physical checkup is unavoidable. It must not intend for Islam, and any religion."
8236,"I could not expect that Trump became the successor because his remark was always extreme and made people feel bad. Especially as for Japan, he complained about many things, such as TPP and US military base in Japan. I've ever heard that Japanese economy will deteriorate and our finding employment will become hard. Thus, there seems to be more disadvantage by an inauguration of Trump than one of Clinton. But now Trump has became a president. That unexpected result must have some reasons, and I investigated. There are two major reasons why Trump won, which are a trade and immigrations. Mainstream candidates tended to claim a policy which was advantageous for other countries but disadvantageous for US, but Trump has continued to claim a policy which is advantageous for US, such as abolition of TPP and rejection of immigrations. Such a factor made him won."
8237,"When I read this news, I was shocked .I cannot agree to Duterte. Surely, it is important to prevent people to use drugs. But every kind of person even the person who use drugs is important. II think you are never supposed to kill. Were there more other ways to help them. Such way is too cruel. Philippine government should adopt another idea to make 'narco-state'."
8238,I agree with Kern's opinion. I cannot understand the reason why such multinational companies like Starbucks and Amazon is paying a less tax. Starbucks and Amazon earn money. I think they should pay more tax
8239,"I thought it was possible for Trump to win the election to some extent. It is suspect whether he can carry out his manifesto or not. But this result is the expectation of US electorate who want the change of society. And Clinton couldn't change the image that she is the one of the typical 'establishments'. Even if her scandal turned out untrue, it would make her supporters disappointed. It's true that so many people are concerning about Trump's administration, but all we can do now is oversee his political sense."
8240,"I was not surprised the presidential election results, because I forecasted 'Trump will win' Why I forecast it that Trump has enthusiastic supporters and a lot of people does not express support Trump but they elected Trump. Clinton made manifest which is practical policy , in contrast, Trump made manifest that is too innovative and high-impact policy. Trump's said is racial discrimination, so this election result may make and promote racial gap. But in the other hand, he is expert of economy and business, so I expect his economic policies and diplomacy."
8241,"Surely, Islam is not a dangerous religion.And there should not be a connection between terrorism and the burkini, and also there should not be a connection between terrorism and Islam. Most of Muslim are peaceful, so we should not have prejudice about them. And they have the right to wear freely what they want to wear. Wearing the burkini should not be banned. If it is banned, Islamic women cannot swim in the sea, which is relevant to human rights. Now, all Islamic people have difficulty living all around the world, especially in Europe, because of ISIS, so it is important for us to understand them well and live with them cooperatively."
8242,"Actually, I didn't know about United States presidential election. But the elected day ,most TV programs were broadcasting about that because the result was unexpected. My father told to me that the winner will be Hillary Rodham Clinton. Many people as well as my father would think so. I watched one TV program that the people who were supporting Donald Trump were interviewed. They said 'I told to you because you are Japanese. If I said that I support Donald Trump, I'd be killed. So I never say that things.' When I watched that,I thought the pressure of the supporters of Hillary Rodham Clinton. And this is the reason why the result which isn't believed has happened. But I really worry about Japanese politics and economy. The most things I'm afraid is the change of the law that Japan also participates in a war. I never want to permit such law. I think I want Japanese Government not to lose the pressure of the United States."
8243,"Duterte took very hard actions for narcotics traders, but I think they had it coming. Drugs make us going bad as human and spreading drug must be eliminated from any countries. His way should not be admired, but it is necessary for the elimination of drug trade to impose the maximum penalty on occasion, I think."
8244,"Doping is unfair to other athletes so that it should be prevented. In my opinion, Russian government's behavior is not the perfect action to doping the problem. But it maybe made a good effect to every athlete."
8245,"Since terrorism, we are apt to hate the Islamic. Maybe the world is going exclusion-ism. Hearing some news, we can guess that many people regret globalization. Fortunately I am not a victim of terrorism or globalization, so probably I can not go into the feelings of people. Maybe I should not say 'All people can live in harmony.' easily. However, I say I believe. To give our children peaceful world, we can unite. To achieve our freedom, we must listen to reason. I know that France parades this famous slogan since the French Revolution, 'Liberty Equality Fraternity'."
8246,"I think the result that Trump was elected in America president election dangerous.He is known as a racist and criticize Muslim people no matter how no crime they have.He is full of prejudice and hate the immigrants in U.S.A. These days, U.S.A. is in serious situation of high-unemployment-rate, and people think it an uneasy about the future.Trump have known that people are dissatisfied about present situation and he had appealed that he can absolutely change it. So, he was good at controlling minds of people. I hope Americans not to be deceived and keen an eye on things Trumps will do and judge him exactly."
8247,"I was very surprised to know that Trump won the election. That's because many people around me said, Hillary Clinton would win the election, and I thought she would win, too. However, the result is difficult. I am wondering why he won the election. Off course, as is said in the article, to his supporters, Trump is seen as the strong leader who gets things done, but to me, he is too radical. I'm going to continue to check affairs of America."
8248,I think so.The way of hackers is meanness.
8249,I agree with you. I think Duterte should stop killings and find some alternative measures too.
8250,"I agree with you. I think he may change the country, but it may not be a good one,too. I do not think Trump deserves to be President."
8251,I agree with you. The only Muslim extremists plan those attacks .Surely not all Muslims are dangerous.But I also had a negative impression on all Muslims. I also wanted to be careful.
8252,I am also your opinion. Doping should not be forgiven. I think the idea of ​​sportsmanship is wonderful.
8253,First I was surprised that there are too many people involved with drugs in the Philippines. I think it is necessary to control drugs. But I think that you should choose the way.
8254,"I agree with you. It is painful to think that innocent people were also punished. I think that we should consider another method,too."
8255,"I have ever heard this news before on TV and I thought this system is interesting. But what I concerned about the most is how to prevent stealing. I don't know about the detailed system, but it seems to be difficult to prevent stealing without people. However as a customer, I am glad to be able to save the time to line up at a resister."
8256,"I thought exactly the same thing. I knew the news on TV and I wonder that there will be some stealing. However I don't know the specific system, I think without people's eyes is not good for restrain people from committing crimes. In addition, I also thought that this system will decrease people's communication. These days, people, especially in city, is said that have to take more communication. This Amazon Go system is interesting and maybe good for saving time and costs, however I don't think it is good."
8257,"I think that we should think which is better human or machine.Certainly,machine that is up to date can do various thing that help human.And in ageing society with fewer children ,that is more necessary.But all things shouldn't be depended on machine.Because I think there is something that human do better than machine.Therefore I think that we should decide which is better to depend on machine or to do by human."
8258,"I agree with Ford. I think that technology destroys more jobs than it creates and we can't stop it. Then if robots can do everything, what do we demand for humans? I think we demand warmth for humans. Even robots which have the same temperature with humans won't have the same warmth with humans. There are the things which only humans can do."
8259,I know 'Amazon Go' I thought their concept is only to save money and shoppers time. So I was surprised when I knew the real reason that is to cut costs and increase profits for corporation. I think the idea is good because I often think the price of goods becomes high by a cause of the personnel expenses. So I'd like to open Amazon's store in Japan. Surely Human's jobs lose. But there are some jobs that only man can do. So I feel it is good to grow automation.
8260,"I was very surprised to hear that you can buy goods without cash and you don't have to line up. There are no register clerks in the shop. It is true that this is not only convenient but dangerous. But I think the remark of the expert is pointless. Firstly, though this Amazon's new plan has begun just recently and no bad results has occurred yet , you shouldn't decided that it destructs jobs especially. Secondly, the criticism can't solve the fundamental problem of job loss. We have to devise the new solution for the human and the machine to live together."
8261,"I don't agree to Russian hackers. I think it is not good to use restricted drugs. All athletes should fight equally. But the things he did was not good. To be sure, using restricted drugs is bad. However,I wonder if there were other ways of exposing unfair practices. And one news came into my mind. Recently there is a problem about privacy protection like Unauthorized access to celebrity's mobile phone. I think the government should improve more to protect personal information."
8262,"'Amazon Go' is amazing system I feel. It has no registers. Instead, shoppers scan into the store with their free Amazon Go app, shop as normal, and leave the store with the items billed to their Amazon.com account. This system can save our money and time. But I didn't find the demerit. The demerit is Amazon Go needn't employ labors, so they can save cost. Instead of clerk, they use robot. I have heard many people say robot is threat for human. It's true. Japan have many labors too. I know Amazon Go is great. However I don't want it to come Japan. For labors."
8263,I think this is a new idea. It is very interesting. But I say that I do not have much effect. Because I think it is necessary to have a guardian. But I think that it will be good for consumers if the cost becomes lower.
8264,"I hope it won't be happened in Tokyo Olympic. And doping is bad, but this is not illegally medicine. So Russian hacker's should not leak. It violate privacy."
8265,"I agree with you. After this accident in 2012, North Korea launched rockets many times. Fortunately, there were no victims in that time too. But it may succeed next time and we don't know when to launch.North Korea is diplomatic and it is difficult to discuss accurately. So It is so serious problem, I think."
8266,"I could be convinced your impressions. But I thought of an opinion when I read your opinion. To be sure, our life will be more comfortable and the number of car accidents and traffic fatalities will decrease by developing of autonomous. However, I wonder if the development of autonomous will be really succeed. I think the judgement ability of the man is greater than robots . May we trust them really? I hope there will no accident by self-driving."
8267,"I agree with you. Like you, I think multinational companies earn a lot of money, so they should contribute to our society by paying taxes. If they do so, the world's economy will be better."
8268,"I agree with you. Off course, many Russian athletes cannot join Rio Olympic and that may make them sad and angry, but in my opinion, Olympics should be held fairly and all players should follow the anti-doping rules."
8269,"I agree with you. I think that it is a kind of discrimination against Muslim women to ban burkini, too. Not all Muslim people are dangerous but people begin to think 'Muslim' people are dangerous by watching TV. Like you , I think media should broadcast news more carefully."
8270,"I don't agree with the Amazon's new concept. To be sure, it is good to enable customers not to spend time to stand in a line by new scientific technology. However, it will lead to the rise of rate of unemployment. Reducing labor costs is important for big companies such as Amazon, but I think it will expand an economic gap among people. Moreover, relying on scientific technology so much will lead to lost of original abilities of human. Actually, I heard that modern children are more poor athletes than children in old days. Therefore, Amazon don't have to introduce the new shopping system."
8271,"According to this articles, technology are beginning to think. Technology which have higher capacity to process information than human also has thinking, human may be controlled by technology. This is a matter we should consider as well as lost our work by artificial intelligence. Now I suppose that human isn't controlled by artificial intelligence is an ideal. And I think that we don't control the artificial, rather than we should exist together. That is, we should find the thing only human can. I think 'a living body' is the most important. For example when suffering from something, we don't want a right response to the problem. A necessary one is the experience that we come in contact with a living body, not a suggestion of various kinds of choices by artificial intelligence. It'll be necessary to us that we keep thinking only man is able to do."
8272,"I support your idea. Everyone should be free to decide what they wear. The french government should be more tolerant toward religion. It should build society where every people can live comfortably. To realize such a society, the government, for example, must accept Muslim wearing burkini."
8273,"The U.S. is a democratic country and the election has done fairly. On the other hand, some people doubt whether it is really democratic. Generally, all of the votes by individuals are reflected in the election. Japan accept this. In the U.S., every states choose candidates. Then the ratio of the votes from all states are reflected, not the ones from each person. As a result, many votes are wasted. I believe this system led to Trump winning. The U.S. should reform the election process."
8274,"Anyway they chose him. Actually I do not agree with him, but I am not an American. I'm looking forward to see President Trump now. He seems to be ignorant about politics, and we do not understand him well. Therefore I can not judge him, and I do not want to do so. The only thing I can say is that it will be no longer the USA if they realize Trump's campaign pledge."
8275,"When I heard the news, I thought this system was very useful. I often don't have enough money to buy something I want. It is good to save money, but sometimes I regret. If this system is introduced to various stores, people who only have smartphones can buy products. In addition, we don't have to stand in line, so it has a lot of merits. However, it has serious problems, I think. For example, many workers will be supplanted by the machinery. Recently, it is very often said that growing mechanization deprives people's work. Therefor I think researcher's prediction that the government will begin implementing robotics-specific regulations to preserve jobs should come true."
8276,"I was not surprised at this news because the application of artificial intelligence has been talked about for years. I think Amazon Go is a good idea. You shouldn't stand in line anymore, isn't it nice? In addition, artificial intelligence wouldn't make as many mistakes as human staffs. Since I am working as a staff in a convenience store, I know very well how staffs' mistakes are annoying many busy customers. If use of artificial intelligence become more popular, job description in manufacturing and other fields may occur, but I think it's inevitable. We cannot compete with artificial intelligence in those easy office work or manufacturing because they are very smart, are able to work permanently, and require no salaries. We should rethink about the way to contribute to society which is different from that of artificial intelligence."
8277,"It is very unique system. We can save cost and time, and I think maybe theft decreases. It is wonderful. However we must think about the threat of jobless future when introducing amazing technology. I dream the future that robots do almost all tasks, and all people work for morality and culture."
8278,"I think the system of Amazon Go is good. Because it is very convenience and saves our times when we buy. Furthermore, it prevents stealing products. But the system may be difficult for old people. I want Amazon Go will start soon."
8279,I agree with you. I also hope Trump will be a good president and change the US better.
8280,I agree with you. I also think wearing burkini should not be banned. Because burkini has no connection with terrorism or Islam.
8281,I agree with you. I think sportsmanship is very important. We should think the problem of doping till Tokyo Olympic.
8282,"It's not surprising that Amazon is coming out with conveniently based technology solutions to everyday problems. Apple paved the way with Apple Pay. It's fine to let the automation get rid of the cashier, if it means the price of goods goes down a bit and the money saved is put back into the economy in different ways that helps it grows for everyone. In my opinion, technology is automating so many jobs and that is what people want, and automation of low level jobs is going to continue. So we better start asking some questions about this problems while we can."
8283,"Doping is unfair and it is bad. Athletes who use drug illegally should be punished, but that is not to say its all right to leak private data. I think It's wrong to do a crime to expose an injustice."
8284,"I also think all things shouldn't be depended on machine. Though machine is very useful and has a lot of merits in aging society with a declining birthrate, it is not completely perfect. So, I think coexistence of human and machine is important."
8285,"It isn't better to suppress a specific religion. I think that such act make them promote people's dissatisfaction and make them do terrorism. I think that we must accept a different culture and religion, and cast away a prejudice. That will decrease a fight between different cultures."
8286,"The impact of Amazon Go is huge and I'm very into it after I heard the news about it. However every time when new technology brought into our life, it also contains bad aspect of the technology. This news give me back to see that aspect of Amazon Go. By the way, I think it is not that bad thing that technology replaces our work. In my opinion human is not living for labor. We are living to be happy. If technology replaces our work, our life might be more meaningful."
8287,Japanese food is one of healthiest food all over the world. I eat many kind of food everyday but Japanese food is always taste good and easier to eat whenever I feel sick. It is a sad thing that Japanese food culture replaces one after another. So that I will continue to eat Japanese food as long as I can.
